asd,co,Columna1,Columna2,Columna2
41268179,0,,,
41268180,0,,,
41268181,0,,,
41268182,0,,,
41268183,0,,,
41268184,0,,,
41268185,0,,,
41268186,0,,,
41268187,0,,,
41268188,0,,,
41268189,0,,,
41268190,0,,,
41268191,0,,,
41268192,0,,,
41268193,0,,,
41268194,0,,,
41268195,0,,,
41268196,0,,,
41268197,0,,,
41268198,0,,,
41268199,0,,,
41268200,0,,,
41268201,0,,,
41268202,0,,,
41268203,0,,,
41268204,0,,,
41268205,0,,,
41268206,0,,,
41268207,0,,,
41268208,0,,,
41268209,0,,,
41268210,0,,,
41268211,0,,,
41268212,0,,,
41268213,0,,,
41268214,0,,,
41268215,0,,,
41268216,0,,,
41268217,0,,,
41268218,0,,,
41268219,0,,,
41268220,0,,,
41268221,0,,,
41268222,0,,,
41268223,0,,,
41268224,0,,,
41268225,0,,,
41268226,0,,,
41268227,0,,,
41268228,0,,,
41268229,0,,,
41268230,0,,,
41268231,0,,,
41268232,0,,,
41268233,0,,,
41268234,0,,,
41268235,0,,,
41268236,0,,,
41268237,0,,,
41268238,0,,,
41268239,0,,,
41268240,0,,,
41268241,0,,,
41268242,0,,,
41268243,0,,,
41268244,0,,,
41268245,0,,,
41268246,0,,,
41268247,0,,,
41268248,0,,,
41268249,0,,,
41268250,0,,,
41268251,0,,,
41268252,0,,,
41268253,0,,,
41268254,0,,,
41268255,0,,,
41268256,0,,,
41268257,0,,,
41268258,0,,,
41268259,0,,,
41268260,0,,,
41268261,0,,,
41268262,0,,,
41268263,0,,,
41268264,0,,,
41268265,0,,,
41268266,0,,,
41268267,0,,,
41268268,0,,,
41268269,0,,,
41268270,0,,,
41268271,0,,,
41268272,0,,,
41268273,0,,,
41268274,0,,,
41268275,0,,,
41268276,0,,,
41268277,0,,,
41268278,0,,,
41268279,0,,,
41268280,0,,,
41268281,0,,,
41268282,0,,,
41268283,0,,,
41268284,0,,,
41268285,0,,,
41268286,0,,,
41268287,0,,,
41268288,0,,,
41268289,0,,,
41268290,0,,,
41268291,0,,,
41268292,0,,,
41268293,0,,,
41268294,0,,,
41268295,0,,,
41268296,0,,,
41268297,0,,,
41268298,0,,,
41268299,0,,,
41268300,0,,,
41268301,0,,,
41268302,0,,,
41268303,0,,,
41268304,0,,,
41268305,0,,,
41268306,0,,,
41268307,0,,,
41268308,0,,,
41268309,0,,,
41268310,0,,,
41268311,0,,,
41268312,0,,,
41268313,0,,,
41268314,0,,,
41268315,0,,,
41268316,0,,,
41268317,0,,,
41268318,0,,,
41268319,0,,,
41268320,0,,,
41268321,0,,,
41268322,0,,,
41268323,0,,,
41268324,0,,,
41268325,0,,,
41268326,0,,,
41268327,0,,,
41268328,0,,,
41268329,0,,,
41268330,0,,,
41268331,0,,,
41268332,0,,,
41268333,0,,,
41268334,0,,,
41268335,0,,,
41268336,0,,,
41268337,0,,,
41268338,0,,,
41268339,0,,,
41268340,0,,,
41268341,0,,,
41268342,0,,,
41268343,0,,,
41268344,0,,,
41268345,0,,,
41268346,0,,,
41268347,0,,,
41268348,0,,,
41268349,0,,,
41268350,0,,,
41268351,0,,,
41268352,0,,,
41268353,0,,,
41268354,0,,,
41268355,0,,,
41268356,0,,,
41268357,0,,,
41268358,0,,,
41268359,0,,,
41268360,0,,,
41268361,0,,,
41268362,0,,,
41268363,0,,,
41268364,0,,,
41268365,0,,,
41268366,0,,,
41268367,0,,,
41268368,0,,,
41268369,0,,,
41268370,0,,,
41268371,0,,,
41268372,0,,,
41268373,0,,,
41268374,0,,,
41268375,0,,,
41268376,0,,,
41268377,0,,,
41268378,0,,,
41268379,0,,,
41268380,0,,,
41268381,0,,,
41268382,0,,,
41268383,0,,,
41268384,0,,,
41268385,0,,,
41268386,0,,,
41268387,0,,,
41268388,0,,,
41268389,0,,,
41268390,0,,,
41268391,0,,,
41268392,0,,,
41268393,0,,,
41268394,0,,,
41268395,0,,,
41268396,0,,,
41268397,0,,,
41268398,0,,,
41268399,0,,,
41268400,0,,,
41268401,0,,,
41268402,0,,,
41268403,0,,,
41268404,0,,,
41268405,0,,,
41268406,0,,,
41268407,0,,,
41268408,0,,,
41268409,0,,,
41268410,0,,,
41268411,0,,,
41268412,0,,,
41268413,0,,,
41268414,0,,,
41268415,0,,,
41268416,0,,,
41268417,0,,,
41268418,0,,,
41268419,0,,,
41268420,0,,,
41268421,0,,,
41268422,0,,,
41268423,0,,,
41268424,0,,,
41268425,0,,,
41268426,0,,,
41268427,0,,,
41268428,0,,,
41268429,0,,,
41268430,0,,,
41268431,0,,,
41268432,0,,,
41268433,0,,,
41268434,0,,,
41268435,0,,,
41268436,0,,,
41268437,0,,,
41268438,0,,,
41268439,0,,,
41268440,0,,,
41268441,0,,,
41268442,0,,,
41268443,0,,,
41268444,0,,,
41268445,0,,,
41268446,0,,,
41268447,0,,,
41268448,0,,,
41268449,0,,,
41268450,0,,,
41268451,0,,,
41268452,0,,,
41268453,0,,,
41268454,0,,,
41268455,0,,,
41268456,0,,,
41268457,0,,,
41268458,0,,,
41268459,0,,,
41268460,0,,,
41268461,0,,,
41268462,0,,,
41268463,0,,,
41268464,0,,,
41268465,0,,,
41268466,0,,,
41268467,0,,,
41268468,0,,,
41268469,0,,,
41268470,0,,,
41268471,0,,,
41268472,0,,,
41268473,0,,,
41268474,0,,,
41268475,0,,,
41268476,0,,,
41268477,0,,,
41268478,0,,,
41268479,0,,,
41268480,0,,,
41268481,0,,,
41268482,0,,,
41268483,0,,,
41268484,0,,,
41268485,0,,,
41268486,0,,,
41268487,0,,,
41268488,0,,,
41268489,0,,,
41268490,0,,,
41268491,0,,,
41268492,0,,,
41268493,0,,,
41268494,0,,,
41268495,0,,,
41268496,0,,,
41268497,0,,,
41268498,0,,,
41268499,0,,,
41268500,0,,,
41268501,0,,,
41268502,0,,,
41268503,0,,,
41268504,0,,,
41268505,0,,,
41268506,0,,,
41268507,0,,,
41268508,0,,,
41268509,0,,,
41268510,0,,,
41268511,0,,,
41268512,0,,,
41268513,0,,,
41268514,0,,,
41268515,0,,,
41268516,0,,,
41268517,0,,,
41268518,0,,,
41268519,0,,,
41268520,0,,,
41268521,0,,,
41268522,0,,,
41268523,0,,,
41268524,0,,,
41268525,0,,,
41268526,0,,,
41268527,0,,,
41268528,0,,,
41268529,0,,,
41268530,0,,,
41268531,0,,,
41268532,0,,,
41268533,0,,,
41268534,0,,,
41268535,0,,,
41268536,0,,,
41268537,0,,,
41268538,0,,,
41268539,0,,,
41268540,0,,,
41268541,0,,,
41268542,0,,,
41268543,0,,,
41268544,0,,,
41268545,0,,,
41268546,0,,,
41268547,0,,,
41268548,0,,,
41268549,0,,,
41268550,0,,,
41268551,0,,,
41268552,0,,,
41268553,0,,,
41268554,0,,,
41268555,0,,,
41268556,0,,,
41268557,0,,,
41268558,0,,,
41268559,0,,,
41268560,0,,,
41268561,0,,,
41268562,0,,,
41268563,0,,,
41268564,0,,,
41268565,0,,,
41268566,0,,,
41268567,0,,,
41268568,0,,,
41268569,0,,,
41268570,0,,,
41268571,0,,,
41268572,0,,,
41268573,0,,,
41268574,0,,,
41268575,0,,,
41268576,0,,,
41268577,0,,,
41268578,0,,,
41268579,0,,,
41268580,0,,,
41268581,0,,,
41268582,0,,,
41268583,0,,,
41268584,0,,,
41268585,0,,,
41268586,0,,,
41268587,0,,,
41268588,0,,,
41268589,0,,,
41268590,0,,,
41268591,0,,,
41268592,0,,,
41268593,0,,,
41268594,0,,,
41268595,0,,,
41268596,0,,,
41268597,0,,,
41268598,0,,,
41268599,0,,,
41268600,0,,,
41268601,0,,,
41268602,0,,,
41268603,0,,,
41268604,0,,,
41268605,0,,,
41268606,0,,,
41268607,0,,,
41268608,0,,,
41268609,0,,,
41268610,0,,,
41268611,0,,,
41268612,0,,,
41268613,0,,,
41268614,0,,,
41268615,0,,,
41268616,0,,,
41268617,0,,,
41268618,0,,,
41268619,0,,,
41268620,0,,,
41268621,0,,,
41268622,0,,,
41268623,0,,,
41268624,0,,,
41268625,0,,,
41268626,0,,,
41268627,0,,,
41268628,0,,,
41268629,0,,,
41268630,0,,,
41268631,0,,,
41268632,0,,,
41268633,0,,,
41268634,0,,,
41268635,0,,,
41268636,0,,,
41268637,0,,,
41268638,0,,,
41268639,0,,,
41268640,0,,,
41268641,0,,,
41268642,0,,,
41268643,0,,,
41268644,0,,,
41268645,0,,,
41268646,0,,,
41268647,0,,,
41268648,0,,,
41268649,0,,,
41268650,0,,,
41268651,0,,,
41268652,0,,,
41268653,0,,,
41268654,0,,,
41268655,0,,,
41268656,0,,,
41268657,0,,,
41268658,0,,,
41268659,0,,,
41268660,0,,,
41268661,0,,,
41268662,0,,,
41268663,0,,,
41268664,0,,,
41268665,0,,,
41268666,0,,,
41268667,0,,,
41268668,0,,,
41268669,0,,,
41268670,0,,,
41268671,0,,,
41268672,0,,,
41268673,0,,,
41268674,0,,,
41268675,0,,,
41268676,0,,,
41268677,0,,,
41268678,0,,,
41268679,0,,,
41268680,0,,,
41268681,0,,,
41268682,0,,,
41268683,0,,,
41268684,0,,,
41268685,0,,,
41268686,0,,,
41268687,0,,,
41268688,0,,,
41268689,0,,,
41268690,0,,,
41268691,0,,,
41268692,0,,,
41268693,0,,,
41268694,0,,,
41268695,0,,,
41268696,0,,,
41268697,0,,,
41268698,0,,,
41268699,0,,,
41268700,0,,,
41268701,0,,,
41268702,0,,,
41268703,0,,,
41268704,0,,,
41268705,0,,,
41268706,0,,,
41268707,0,,,
41268708,0,,,
41268709,0,,,
41268710,0,,,
41268711,0,,,
41268712,0,,,
41268713,0,,,
41268714,0,,,
41268715,0,,,
41268716,0,,,
41268717,0,,,
41268718,0,,,
41268719,0,,,
41268720,0,,,
41268721,0,,,
41268722,0,,,
41268723,0,,,
41268724,0,,,
41268725,0,,,
41268726,0,,,
41268727,0,,,
41268728,0,,,
41268729,0,,,
41268730,0,,,
41268731,0,,,
41268732,0,,,
41268733,0,,,
41268734,0,,,
41268735,0,,,
41268736,0,,,
41268737,0,,,
41268738,0,,,
41268739,0,,,
41268740,0,,,
41268741,0,,,
41268742,0,,,
41268743,0,,,
41268744,0,,,
41268745,0,,,
41268746,0,,,
41268747,0,,,
41268748,0,,,
41268749,0,,,
41268750,0,,,
41268751,0,,,
41268752,0,,,
41268753,0,,,
41268754,0,,,
41268755,0,,,
41268756,0,,,
41268757,0,,,
41268758,0,,,
41268759,0,,,
41268760,0,,,
41268761,0,,,
41268762,0,,,
41268763,0,,,
41268764,0,,,
41268765,0,,,
41268766,0,,,
41268767,0,,,
41268768,0,,,
41268769,0,,,
41268770,0,,,
41268771,0,,,
41268772,0,,,
41268773,0,,,
41268774,0,,,
41268775,0,,,
41268776,0,,,
41268777,0,,,
41268778,0,,,
41268779,0,,,
41268780,0,,,
41268781,0,,,
41268782,0,,,
41268783,0,,,
41268784,0,,,
41268785,0,,,
41268786,0,,,
41268787,0,,,
41268788,0,,,
41268789,0,,,
41268790,0,,,
41268791,0,,,
41268792,0,,,
41268793,0,,,
41268794,0,,,
41268795,0,,,
41268796,0,,,
41268797,0,,,
41268798,0,,,
41268799,0,,,
41268800,0,,,
41268801,0,,,
41268802,0,,,
41268803,0,,,
41268804,0,,,
41268805,0,,,
41268806,0,,,
41268807,0,,,
41268808,0,,,
41268809,0,,,
41268810,0,,,
41268811,0,,,
41268812,0,,,
41268813,0,,,
41268814,0,,,
41268815,0,,,
41268816,0,,,
41268817,0,,,
41268818,0,,,
41268819,0,,,
41268820,0,,,
41268821,0,,,
41268822,0,,,
41268823,0,,,
41268824,0,,,
41268825,0,,,
41268826,0,,,
41268827,0,,,
41268828,0,,,
41268829,0,,,
41268830,0,,,
41268831,0,,,
41268832,0,,,
41268833,0,,,
41268834,0,,,
41268835,0,,,
41268836,0,,,
41268837,0,,,
41268838,0,,,
41268839,0,,,
41268840,0,,,
41268841,0,,,
41268842,0,,,
41268843,0,,,
41268844,0,,,
41268845,0,,,
41268846,0,,,
41268847,0,,,
41268848,0,,,
41268849,0,,,
41268850,0,,,
41268851,0,,,
41268852,0,,,
41268853,0,,,
41268854,0,,,
41268855,0,,,
41268856,0,,,
41268857,0,,,
41268858,0,,,
41268859,0,,,
41268860,0,,,
41268861,0,,,
41268862,0,,,
41268863,0,,,
41268864,0,,,
41268865,0,,,
41268866,0,,,
41268867,0,,,
41268868,0,,,
41268869,0,,,
41268870,0,,,
41268871,0,,,
41268872,0,,,
41268873,0,,,
41268874,0,,,
41268875,0,,,
41268876,0,,,
41268877,0,,,
41268878,0,,,
41268879,0,,,
41268880,0,,,
41268881,0,,,
41268882,0,,,
41268883,0,,,
41268884,0,,,
41268885,0,,,
41268886,0,,,
41268887,0,,,
41268888,0,,,
41268889,0,,,
41268890,0,,,
41268891,0,,,
41268892,0,,,
41268893,0,,,
41268894,0,,,
41268895,0,,,
41268896,0,,,
41268897,0,,,
41268898,0,,,
41268899,0,,,
41268900,0,,,
41268901,0,,,
41268902,0,,,
41268903,0,,,
41268904,0,,,
41268905,0,,,
41268906,0,,,
41268907,0,,,
41268908,0,,,
41268909,0,,,
41268910,0,,,
41268911,0,,,
41268912,0,,,
41268913,0,,,
41268914,0,,,
41268915,0,,,
41268916,0,,,
41268917,0,,,
41268918,0,,,
41268919,0,,,
41268920,0,,,
41268921,0,,,
41268922,0,,,
41268923,0,,,
41268924,0,,,
41268925,0,,,
41268926,0,,,
41268927,0,,,
41268928,0,,,
41268929,0,,,
41268930,0,,,
41268931,0,,,
41268932,0,,,
41268933,0,,,
41268934,0,,,
41268935,0,,,
41268936,0,,,
41268937,0,,,
41268938,0,,,
41268939,0,,,
41268940,0,,,
41268941,0,,,
41268942,0,,,
41268943,0,,,
41268944,0,,,
41268945,0,,,
41268946,0,,,
41268947,0,,,
41268948,0,,,
41268949,0,,,
41268950,0,,,
41268951,0,,,
41268952,0,,,
41268953,0,,,
41268954,0,,,
41268955,0,,,
41268956,0,,,
41268957,0,,,
41268958,0,,,
41268959,0,,,
41268960,0,,,
41268961,0,,,
41268962,0,,,
41268963,0,,,
41268964,0,,,
41268965,0,,,
41268966,0,,,
41268967,0,,,
41268968,0,,,
41268969,0,,,
41268970,0,,,
41268971,0,,,
41268972,0,,,
41268973,0,,,
41268974,0,,,
41268975,0,,,
41268976,0,,,
41268977,0,,,
41268978,0,,,
41268979,0,,,
41268980,0,,,
41268981,0,,,
41268982,0,,,
41268983,0,,,
41268984,0,,,
41268985,0,,,
41268986,0,,,
41268987,0,,,
41268988,0,,,
41268989,0,,,
41268990,0,,,
41268991,0,,,
41268992,0,,,
41268993,0,,,
41268994,0,,,
41268995,0,,,
41268996,0,,,
41268997,0,,,
41268998,0,,,
41268999,0,,,
41269000,0,,,
41269001,0,,,
41269002,0,,,
41269003,0,,,
41269004,0,,,
41269005,0,,,
41269006,0,,,
41269007,0,,,
41269008,0,,,
41269009,0,,,
41269010,0,,,
41269011,0,,,
41269012,0,,,
41269013,0,,,
41269014,0,,,
41269015,0,,,
41269016,0,,,
41269017,0,,,
41269018,0,,,
41269019,0,,,
41269020,0,,,
41269021,0,,,
41269022,0,,,
41269023,0,,,
41269024,0,,,
41269025,0,,,
41269026,0,,,
41269027,0,,,
41269028,0,,,
41269029,0,,,
41269030,0,,,
41269031,0,,,
41269032,0,,,
41269033,0,,,
41269034,0,,,
41269035,0,,,
41269036,0,,,
41269037,0,,,
41269038,0,,,
41269039,0,,,
41269040,0,,,
41269041,0,,,
41269042,0,,,
41269043,0,,,
41269044,0,,,
41269045,0,,,
41269046,0,,,
41269047,0,,,
41269048,0,,,
41269049,0,,,
41269050,0,,,
41269051,0,,,
41269052,0,,,
41269053,0,,,
41269054,0,,,
41269055,0,,,
41269056,0,,,
41269057,0,,,
41269058,0,,,
41269059,0,,,
41269060,0,,,
41269061,0,,,
41269062,0,,,
41269063,0,,,
41269064,0,,,
41269065,0,,,
41269066,0,,,
41269067,0,,,
41269068,0,,,
41269069,0,,,
41269070,0,,,
41269071,0,,,
41269072,0,,,
41269073,0,,,
41269074,0,,,
41269075,0,,,
41269076,0,,,
41269077,0,,,
41269078,0,,,
41269079,0,,,
41269080,0,,,
41269081,0,,,
41269082,0,,,
41269083,0,,,
41269084,0,,,
41269085,0,,,
41269086,0,,,
41269087,0,,,
41269088,0,,,
41269089,0,,,
41269090,0,,,
41269091,0,,,
41269092,0,,,
41269093,0,,,
41269094,0,,,
41269095,0,,,
41269096,0,,,
41269097,0,,,
41269098,0,,,
41269099,0,,,
41269100,0,,,
41269101,0,,,
41269102,0,,,
41269103,0,,,
41269104,0,,,
41269105,0,,,
41269106,0,,,
41269107,0,,,
41269108,0,,,
41269109,0,,,
41269110,0,,,
41269111,0,,,
41269112,0,,,
41269113,0,,,
41269114,0,,,
41269115,0,,,
41269116,0,,,
41269117,0,,,
41269118,0,,,
41269119,0,,,
41269120,0,,,
41269121,0,,,
41269122,0,,,
41269123,0,,,
41269124,0,,,
41269125,0,,,
41269126,0,,,
41269127,0,,,
41269128,0,,,
41269129,0,,,
41269130,0,,,
41269131,0,,,
41269132,0,,,
41269133,0,,,
41269134,0,,,
41269135,0,,,
41269136,0,,,
41269137,0,,,
41269138,0,,,
41269139,0,,,
41269140,0,,,
41269141,0,,,
41269142,0,,,
41269143,0,,,
41269144,0,,,
41269145,0,,,
41269146,0,,,
41269147,0,,,
41269148,0,,,
41269149,0,,,
41269150,0,,,
41269151,0,,,
41269152,0,,,
41269153,0,,,
41269154,0,,,
41269155,0,,,
41269156,0,,,
41269157,0,,,
41269158,0,,,
41269159,0,,,
41269160,0,,,
41269161,0,,,
41269162,0,,,
41269163,0,,,
41269164,0,,,
41269165,0,,,
41269166,0,,,
41269167,0,,,
41269168,0,,,
41269169,0,,,
41269170,0,,,
41269171,0,,,
41269172,0,,,
41269173,0,,,
41269174,0,,,
41269175,0,,,
41269176,0,,,
41269177,0,,,
41269178,0,,,
41269179,0,,,
41269180,0,,,
41269181,0,,,
41269182,0,,,
41269183,0,,,
41269184,0,,,
41269185,0,,,
41269186,0,,,
41269187,0,,,
41269188,0,,,
41269189,0,,,
41269190,0,,,
41269191,0,,,
41269192,0,,,
41269193,0,,,
41269194,0,,,
41269195,0,,,
41269196,0,,,
41269197,0,,,
41269198,0,,,
41269199,0,,,
41269200,0,,,
41269201,0,,,
41269202,0,,,
41269203,0,,,
41269204,0,,,
41269205,0,,,
41269206,0,,,
41269207,0,,,
41269208,0,,,
41269209,0,,,
41269210,0,,,
41269211,0,,,
41269212,0,,,
41269213,0,,,
41269214,0,,,
41269215,0,,,
41269216,0,,,
41269217,0,,,
41269218,0,,,
41269219,0,,,
41269220,0,,,
41269221,0,,,
41269222,0,,,
41269223,0,,,
41269224,0,,,
41269225,0,,,
41269226,0,,,
41269227,0,,,
41269228,0,,,
41269229,0,,,
41269230,0,,,
41269231,0,,,
41269232,0,,,
41269233,0,,,
41269234,0,,,
41269235,0,,,
41269236,0,,,
41269237,0,,,
41269238,0,,,
41269239,0,,,
41269240,0,,,
41269241,0,,,
41269242,0,,,
41269243,0,,,
41269244,0,,,
41269245,0,,,
41269246,0,,,
41269247,0,,,
41269248,0,,,
41269249,0,,,
41269250,0,,,
41269251,0,,,
41269252,0,,,
41269253,0,,,
41269254,0,,,
41269255,0,,,
41269256,0,,,
41269257,0,,,
41269258,0,,,
41269259,0,,,
41269260,0,,,
41269261,0,,,
41269262,0,,,
41269263,0,,,
41269264,0,,,
41269265,0,,,
41269266,0,,,
41269267,0,,,
41269268,0,,,
41269269,0,,,
41269270,0,,,
41269271,0,,,
41269272,0,,,
41269273,0,,,
41269274,0,,,
41269275,0,,,
41269276,0,,,
41269277,0,,,
41269278,0,,,
41269279,0,,,
41269280,0,,,
41269281,0,,,
41269282,0,,,
41269283,0,,,
41269284,0,,,
41269285,0,,,
41269286,0,,,
41269287,0,,,
41269288,0,,,
41269289,0,,,
41269290,0,,,
41269291,0,,,
41269292,0,,,
41269293,0,,,
41269294,0,,,
41269295,0,,,
41269296,0,,,
41269297,0,,,
41269298,0,,,
41269299,0,,,
41269300,0,,,
41269301,0,,,
41269302,0,,,
41269303,0,,,
41269304,0,,,
41269305,0,,,
41269306,0,,,
41269307,0,,,
41269308,0,,,
41269309,0,,,
41269310,0,,,
41269311,0,,,
41269312,0,,,
41269313,0,,,
41269314,0,,,
41269315,0,,,
41269316,0,,,
41269317,0,,,
41269318,0,,,
41269319,0,,,
41269320,0,,,
41269321,0,,,
41269322,0,,,
41269323,0,,,
41269324,0,,,
41269325,0,,,
41269326,0,,,
41269327,0,,,
41269328,0,,,
41269329,0,,,
41269330,0,,,
41269331,0,,,
41269332,0,,,
41269333,0,,,
41269334,0,,,
41269335,0,,,
41269336,0,,,
41269337,0,,,
41269338,0,,,
41269339,0,,,
41269340,0,,,
41269341,0,,,
41269342,0,,,
41269343,0,,,
41269344,0,,,
41269345,0,,,
41269346,0,,,
41269347,0,,,
41269348,0,,,
41269349,0,,,
41269350,0,,,
41269351,0,,,
41269352,0,,,
41269353,0,,,
41269354,0,,,
41269355,0,,,
41269356,0,,,
41269357,0,,,
41269358,0,,,
41269359,0,,,
41269360,0,,,
41269361,0,,,
41269362,0,,,
41269363,0,,,
41269364,0,,,
41269365,0,,,
41269366,0,,,
41269367,0,,,
41269368,0,,,
41269369,0,,,
41269370,0,,,
41269371,0,,,
41269372,0,,,
41269373,0,,,
41269374,0,,,
41269375,0,,,
41269376,0,,,
41269377,0,,,
41269378,0,,,
41269379,0,,,
41269380,0,,,
41269381,0,,,
41269382,0,,,
41269383,0,,,
41269384,0,,,
41269385,0,,,
41269386,0,,,
41269387,0,,,
41269388,0,,,
41269389,0,,,
41269390,0,,,
41269391,0,,,
41269392,0,,,
41269393,0,,,
41269394,0,,,
41269395,0,,,
41269396,0,,,
41269397,0,,,
41269398,0,,,
41269399,0,,,
41269400,0,,,
41269401,0,,,
41269402,0,,,
41269403,0,,,
41269404,0,,,
41269405,0,,,
41269406,0,,,
41269407,0,,,
41269408,0,,,
41269409,0,,,
41269410,0,,,
41269411,0,,,
41269412,0,,,
41269413,0,,,
41269414,0,,,
41269415,0,,,
41269416,0,,,
41269417,0,,,
41269418,0,,,
41269419,0,,,
41269420,0,,,
41269421,0,,,
41269422,0,,,
41269423,0,,,
41269424,0,,,
41269425,0,,,
41269426,0,,,
41269427,0,,,
41269428,0,,,
41269429,0,,,
41269430,0,,,
41269431,0,,,
41269432,0,,,
41269433,0,,,
41269434,0,,,
41269435,0,,,
41269436,0,,,
41269437,0,,,
41269438,0,,,
41269439,0,,,
41269440,0,,,
41269441,0,,,
41269442,0,,,
41269443,0,,,
41269444,0,,,
41269445,0,,,
41269446,0,,,
41269447,0,,,
41269448,0,,,
41269449,0,,,
41269450,0,,,
41269451,0,,,
41269452,0,,,
41269453,0,,,
41269454,0,,,
41269455,0,,,
41269456,0,,,
41269457,0,,,
41269458,0,,,
41269459,0,,,
41269460,0,,,
41269461,0,,,
41269462,0,,,
41269463,0,,,
41269464,0,,,
41269465,0,,,
41269466,0,,,
41269467,0,,,
41269468,0,,,
41269469,0,,,
41269470,0,,,
41269471,0,,,
41269472,0,,,
41269473,0,,,
41269474,0,,,
41269475,0,,,
41269476,0,,,
41269477,0,,,
41269478,0,,,
41269479,0,,,
41269480,0,,,
41269481,0,,,
41269482,0,,,
41269483,0,,,
41269484,0,,,
41269485,0,,,
41269486,0,,,
41269487,0,,,
41269488,0,,,
41269489,0,,,
41269490,0,,,
41269491,0,,,
41269492,0,,,
41269493,0,,,
41269494,0,,,
41269495,0,,,
41269496,0,,,
41269497,0,,,
41269498,0,,,
41269499,0,,,
41269500,0,,,
41269501,0,,,
41269502,0,,,
41269503,0,,,
41269504,0,,,
41269505,0,,,
41269506,0,,,
41269507,0,,,
41269508,0,,,
41269509,0,,,
41269510,0,,,
41269511,0,,,
41269512,0,,,
41269513,0,,,
41269514,0,,,
41269515,0,,,
41269516,0,,,
41269517,0,,,
41269518,0,,,
41269519,0,,,
41269520,0,,,
41269521,0,,,
41269522,0,,,
41269523,0,,,
41269524,0,,,
41269525,0,,,
41269526,0,,,
41269527,0,,,
41269528,0,,,
41269529,0,,,
41269530,0,,,
41269531,0,,,
41269532,0,,,
41269533,0,,,
41269534,0,,,
41269535,0,,,
41269536,0,,,
41269537,0,,,
41269538,0,,,
41269539,0,,,
41269540,0,,,
41269541,0,,,
41269542,0,,,
41269543,0,,,
41269544,0,,,
41269545,0,,,
41269546,0,,,
41269547,0,,,
41269548,0,,,
41269549,0,,,
41269550,0,,,
41269551,0,,,
41269552,0,,,
41269553,0,,,
41269554,0,,,
41269555,0,,,
41269556,0,,,
41269557,0,,,
41269558,0,,,
41269559,0,,,
41269560,0,,,
41269561,0,,,
41269562,0,,,
41269563,0,,,
41269564,0,,,
41269565,0,,,
41269566,0,,,
41269567,0,,,
41269568,0,,,
41269569,0,,,
41269570,0,,,
41269571,0,,,
41269572,0,,,
41269573,0,,,
41269574,0,,,
41269575,0,,,
41269576,0,,,
41269577,0,,,
41269578,0,,,
41269579,0,,,
41269580,0,,,
41269581,0,,,
41269582,0,,,
41269583,0,,,
41269584,0,,,
41269585,0,,,
41269586,0,,,
41269587,0,,,
41269588,0,,,
41269589,0,,,
41269590,0,,,
41269591,0,,,
41269592,0,,,
41269593,0,,,
41269594,0,,,
41269595,0,,,
41269596,0,,,
41269597,0,,,
41269598,0,,,
41269599,0,,,
41269600,0,,,
41269601,0,,,
41269602,0,,,
41269603,0,,,
41269604,0,,,
41269605,0,,,
41269606,0,,,
41269607,0,,,
41269608,0,,,
41269609,0,,,
41269610,0,,,
41269611,0,,,
41269612,0,,,
41269613,0,,,
41269614,0,,,
41269615,0,,,
41269616,0,,,
41269617,0,,,
41269618,0,,,
41269619,0,,,
41269620,0,,,
41269621,0,,,
41269622,0,,,
41269623,0,,,
41269624,0,,,
41269625,0,,,
41269626,0,,,
41269627,0,,,
41269628,0,,,
41269629,0,,,
41269630,0,,,
41269631,0,,,
41269632,0,,,
41269633,0,,,
41269634,0,,,
41269635,0,,,
41269636,0,,,
41269637,0,,,
41269638,0,,,
41269639,0,,,
41269640,0,,,
41269641,0,,,
41269642,0,,,
41269643,0,,,
41269644,0,,,
41269645,0,,,
41269646,0,,,
41269647,0,,,
41269648,0,,,
41269649,0,,,
41269650,0,,,
41269651,0,,,
41269652,0,,,
41269653,0,,,
41269654,0,,,
41269655,0,,,
41269656,0,,,
41269657,0,,,
41269658,0,,,
41269659,0,,,
41269660,0,,,
41269661,0,,,
41269662,0,,,
41269663,0,,,
41269664,0,,,
41269665,0,,,
41269666,0,,,
41269667,0,,,
41269668,0,,,
41269669,0,,,
41269670,0,,,
41269671,0,,,
41269672,0,,,
41269673,0,,,
41269674,0,,,
41269675,0,,,
41269676,0,,,
41269677,0,,,
41269678,0,,,
41269679,0,,,
41269680,0,,,
41269681,0,,,
41269682,0,,,
41269683,0,,,
41269684,0,,,
41269685,0,,,
41269686,0,,,
41269687,0,,,
41269688,0,,,
41269689,0,,,
41269690,0,,,
41269691,0,,,
41269692,0,,,
41269693,0,,,
41269694,0,,,
41269695,0,,,
41269696,0,,,
41269697,0,,,
41269698,0,,,
41269699,0,,,
41269700,0,,,
41269701,0,,,
41269702,0,,,
41269703,0,,,
41269704,0,,,
41269705,0,,,
41269706,0,,,
41269707,0,,,
41269708,0,,,
41269709,0,,,
41269710,0,,,
41269711,0,,,
41269712,0,,,
41269713,0,,,
41269714,0,,,
41269715,0,,,
41269716,0,,,
41269717,0,,,
41269718,0,,,
41269719,0,,,
41269720,0,,,
41269721,0,,,
41269722,0,,,
41269723,0,,,
41269724,0,,,
41269725,0,,,
41269726,0,,,
41269727,0,,,
41269728,0,,,
41269729,0,,,
41269730,0,,,
41269731,0,,,
